store_name,store_code,store_category,store_address,store_phone,store_times_str,store_score_text,store_data_x,store_data_y,store_image_url,store_amenities_str,store_parking
백자원,17027545,중식당,도로명전북 전주시 덕진구 백제대로 702 백자원복사지번전북 전주시 덕진구 인후동2가 1529-9복사우편번호우편번호54917복사안내 레이어 닫기,063-246-1405,"영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료_11:00에 영업 시작11시 0분에 영업 시작_11:00에 영업 시작_11시 0분에 영업 시작_수11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_수11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_수11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_수_11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_목11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_목11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_목11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_목_11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_금11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_금11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_금11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_금_11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_토11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_토11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_토11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_토_11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_일(6/14)정기휴무 (매달 2, 4번째 일요일)_일(6/14)정기휴무 (매달 2, 4번째 일요일)_일(6/14)정기휴무 (매달 2, 4번째 일요일)_일(6/14)_정기휴무 (매달 2, 4번째 일요일)_정기휴무 (매달 2, 4번째 일요일)_월11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_월11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_월11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_월_11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_화11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_화11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_화11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_화_11:00 - 20:3015:00 - 17:00 브레이크타임20:00 라스트오더_매달 2, 4번째 일요일 정기 휴무접기_매달 2, 4번째 일요일 정기 휴무접기_매달 2, 4번째 일요일 정기 휴무_접기_접기",별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190802_268%2F1564715587471l5p0N_JPEG%2FP6c1-_go3owKLrsRVanarO-5.jpg,편의시설 정보 없음,주차 불가
완미족발 전주덕진점,1414472021,"족발,보쌈",도로명전북 전주시 덕진구 권삼득로 379 1층복사지번전북 전주시 덕진구 덕진동1가 1314-120복사우편번호우편번호54897복사안내 레이어 닫기,0507-1381-7339,영업 중24:00에 영업 종료0시 0분에 영업 종료_영업 중24:00에 영업 종료0시 0분에 영업 종료_영업 중24:00에 영업 종료0시 0분에 영업 종료_영업 중_24:00에 영업 종료0시 0분에 영업 종료_24:00에 영업 종료_0시 0분에 영업 종료_매일15:00 - 24:00접기_매일15:00 - 24:00접기_매일15:00 - 24:00_매일_15:00 - 24:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240905_245%2F1725512837090J2Wu1_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF1.jpg,콜키지 가능유료,주차가능무료
민속광장,38711625,술집,도로명전북 전주시 덕진구 덕진광장로 8복사지번전북 전주시 덕진구 덕진동1가 1276-1복사우편번호우편번호54898복사안내 레이어 닫기,063-272-3773,영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료_11:00에 영업 시작11시 0분에 영업 시작_11:00에 영업 시작_11시 0분에 영업 시작_수11:00 - 22:0015:00 - 17:00 브레이크타임_수11:00 - 22:0015:00 - 17:00 브레이크타임_수11:00 - 22:0015:00 - 17:00 브레이크타임_수_11:00 - 22:0015:00 - 17:00 브레이크타임_목11:00 - 22:0015:00 - 17:00 브레이크타임_목11:00 - 22:0015:00 - 17:00 브레이크타임_목11:00 - 22:0015:00 - 17:00 브레이크타임_목_11:00 - 22:0015:00 - 17:00 브레이크타임_금11:00 - 22:0015:00 - 17:00 브레이크타임_금11:00 - 22:0015:00 - 17:00 브레이크타임_금11:00 - 22:0015:00 - 17:00 브레이크타임_금_11:00 - 22:0015:00 - 17:00 브레이크타임_토11:00 - 22:0015:00 - 17:00 브레이크타임_토11:00 - 22:0015:00 - 17:00 브레이크타임_토11:00 - 22:0015:00 - 17:00 브레이크타임_토_11:00 - 22:0015:00 - 17:00 브레이크타임_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월11:00 - 22:0015:00 - 17:00 브레이크타임_월11:00 - 22:0015:00 - 17:00 브레이크타임_월11:00 - 22:0015:00 - 17:00 브레이크타임_월_11:00 - 22:0015:00 - 17:00 브레이크타임_화11:00 - 22:0015:00 - 17:00 브레이크타임접기_화11:00 - 22:0015:00 - 17:00 브레이크타임접기_화11:00 - 22:0015:00 - 17:00 브레이크타임_화_11:00 - 22:0015:00 - 17:00 브레이크타임_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181101_216%2F1541034230530RCqkB_JPEG%2F6W1bRs7bL6jlVvkoZjQqwH7Z.jpg,편의시설 정보 없음,주차가능무료
덴조,2009249105,요리주점,도로명전북 전주시 덕진구 명륜3길 18-3 1층복사지번전북 전주시 덕진구 덕진동1가 1314-182복사우편번호우편번호54898복사안내 레이어 닫기,0507-1426-2620,영업 중다음 날 02:00에 영업 종료다음 날 2시 0분에 영업 종료_영업 중다음 날 02:00에 영업 종료다음 날 2시 0분에 영업 종료_영업 중다음 날 02:00에 영업 종료다음 날 2시 0분에 영업 종료_영업 중_다음 날 02:00에 영업 종료다음 날 2시 0분에 영업 종료_다음 날 02:00에 영업 종료_다음 날 2시 0분에 영업 종료_수17:00 - 다음 날 02:00_수17:00 - 다음 날 02:00_수17:00 - 다음 날 02:00_수_17:00 - 다음 날 02:00_목17:00 - 다음 날 02:00_목17:00 - 다음 날 02:00_목17:00 - 다음 날 02:00_목_17:00 - 다음 날 02:00_금17:00 - 다음 날 03:00_금17:00 - 다음 날 03:00_금17:00 - 다음 날 03:00_금_17:00 - 다음 날 03:00_토17:00 - 다음 날 03:00_토17:00 - 다음 날 03:00_토17:00 - 다음 날 03:00_토_17:00 - 다음 날 03:00_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월17:00 - 다음 날 02:00_월17:00 - 다음 날 02:00_월17:00 - 다음 날 02:00_월_17:00 - 다음 날 02:00_화17:00 - 다음 날 02:00접기_화17:00 - 다음 날 02:00접기_화17:00 - 다음 날 02:00_화_17:00 - 다음 날 02:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260303_211%2F1772463623804XWaSH_JPEG%2FIMG_9533.jpeg,콜키지 가능유료_단체 이용 가능_예약_무선 인터넷_남/녀 화장실 구분,주차 불가
빽다방 전주사대부고점,1147396805,테이크아웃커피,도로명전북 전주시 덕진구 백제대로 639 1층복사지번전북 전주시 덕진구 금암동 1589-1복사우편번호우편번호54907복사안내 레이어 닫기,0503-5260-5630,영업 종료08:00에 영업 시작8시 0분에 영업 시작_영업 종료08:00에 영업 시작8시 0분에 영업 시작_영업 종료08:00에 영업 시작8시 0분에 영업 시작_영업 종료_08:00에 영업 시작8시 0분에 영업 시작_08:00에 영업 시작_8시 0분에 영업 시작_수08:00 - 22:00_수08:00 - 22:00_수08:00 - 22:00_수_08:00 - 22:00_목08:00 - 22:00_목08:00 - 22:00_목08:00 - 22:00_목_08:00 - 22:00_금08:00 - 22:00_금08:00 - 22:00_금08:00 - 22:00_금_08:00 - 22:00_토08:00 - 22:00_토08:00 - 22:00_토08:00 - 22:00_토_08:00 - 22:00_일09:00 - 22:00_일09:00 - 22:00_일09:00 - 22:00_일_09:00 - 22:00_월08:00 - 22:00_월08:00 - 22:00_월08:00 - 22:00_월_08:00 - 22:00_화08:00 - 22:00_화08:00 - 22:00_화08:00 - 22:00_화_08:00 - 22:00_- 아이스크림은 pm9:30분에 주문마감합니다:)접기_- 아이스크림은 pm9:30분에 주문마감합니다:)접기_- 아이스크림은 pm9:30분에 주문마감합니다:)_- 아이스크림은 pm9:30분에 주문마감합니다:)_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220812_132%2F16602654471387D7RK_JPEG%2FKakaoTalk_20220812_095001488.jpg,편의시설 정보 없음,주차 불가
도꾸이,1390900413,"초밥,롤",도로명전북 전주시 덕진구 권삼득로 237복사지번전북 전주시 덕진구 금암동 728-30복사우편번호우편번호54931복사안내 레이어 닫기,063-252-1147,영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료_11:00에 영업 시작11시 0분에 영업 시작_11:00에 영업 시작_11시 0분에 영업 시작_수11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_수11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_수11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_수_11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_목11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_목11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_목11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_목_11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_금11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_금11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_금11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_금_11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_토11:20 - 21:0014:30 - 16:30 브레이크타임20:40 라스트오더_토11:20 - 21:0014:30 - 16:30 브레이크타임20:40 라스트오더_토11:20 - 21:0014:30 - 16:30 브레이크타임20:40 라스트오더_토_11:20 - 21:0014:30 - 16:30 브레이크타임20:40 라스트오더_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_월11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_월11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_월_11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_화11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_화11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_화11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_화_11:00 - 21:3014:30 - 16:30 브레이크타임21:10 라스트오더_- 일요일은 휴무합니다접기_- 일요일은 휴무합니다접기_- 일요일은 휴무합니다_- 일요일은 휴무합니다_접기_접기,별점4.44,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250131_98%2F1738295992389gVe8h_JPEG%2F20250131_124427.jpg,포장_무선 인터넷,주차 불가
정남옥순대국 전북대점,2014792570,"순대,순댓국",도로명전북 전주시 덕진구 명륜4길 21 1층복사지번전북 전주시 덕진구 덕진동1가 1312-77복사우편번호우편번호54898복사안내 레이어 닫기,063-272-5325,영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료11:00에 영업 시작11시 0분에 영업 시작_영업 종료_11:00에 영업 시작11시 0분에 영업 시작_11:00에 영업 시작_11시 0분에 영업 시작_수11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_수11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_수11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_수_11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_목11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_목11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_목11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_목_11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_금11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_금11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_금11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_금_11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_토11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_토11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_토11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_토_11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_월11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_월11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_월_11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_화11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더접기_화11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더접기_화11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_화_11:00 - 21:3015:00 - 16:00 브레이크타임21:00 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260318_298%2F1773797342734yOMwH_JPEG%2F3472591864458242904.jpg,단체 이용 가능_포장_배달_예약,주차 불가
홍곱창 전북대점,1217671868,"곱창,막창,양",도로명전북 전주시 덕진구 명륜2길 11-12복사지번전북 전주시 덕진구 덕진동1가 1264-28복사우편번호우편번호54898복사안내 레이어 닫기,063-232-3204,영업 중23:00에 영업 종료23시 0분에 영업 종료_영업 중23:00에 영업 종료23시 0분에 영업 종료_영업 중23:00에 영업 종료23시 0분에 영업 종료_영업 중_23:00에 영업 종료23시 0분에 영업 종료_23:00에 영업 종료_23시 0분에 영업 종료_수15:00 - 23:00_수15:00 - 23:00_수15:00 - 23:00_수_15:00 - 23:00_목15:00 - 23:00_목15:00 - 23:00_목15:00 - 23:00_목_15:00 - 23:00_금15:00 - 23:00_금15:00 - 23:00_금15:00 - 23:00_금_15:00 - 23:00_토15:00 - 23:00_토15:00 - 23:00_토15:00 - 23:00_토_15:00 - 23:00_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월15:00 - 23:00_월15:00 - 23:00_월15:00 - 23:00_월_15:00 - 23:00_화15:00 - 23:00접기_화15:00 - 23:00접기_화15:00 - 23:00_화_15:00 - 23:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191130_265%2F1575081127085f2fKa_JPEG%2F9fiHFJJNNC-0IwuCtVeANmhS.jpeg.jpg,단체 이용 가능_포장_무선 인터넷_예약,주차 불가
가장맛있는족발 전북대점,1001477550,"족발,보쌈",도로명전북 전주시 덕진구 권삼득로 343복사지번전북 전주시 덕진구 덕진동1가 664-1복사우편번호우편번호54897복사안내 레이어 닫기,063-278-5849,영업 중다음 날 01:00에 영업 종료다음 날 1시 0분에 영업 종료_영업 중다음 날 01:00에 영업 종료다음 날 1시 0분에 영업 종료_영업 중다음 날 01:00에 영업 종료다음 날 1시 0분에 영업 종료_영업 중_다음 날 01:00에 영업 종료다음 날 1시 0분에 영업 종료_다음 날 01:00에 영업 종료_다음 날 1시 0분에 영업 종료_매일16:00 - 다음 날 01:00접기_매일16:00 - 다음 날 01:00접기_매일16:00 - 다음 날 01:00_매일_16:00 - 다음 날 01:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170906_291%2F1504668412424tlBm1_JPEG%2FZ_kz2pW7dfb4OEalYpQWgvRO.jpg,포장_배달_단체 이용 가능_무선 인터넷_남/녀 화장실 구분,주차가능
층층제과,1905671639,베이커리,도로명전북 전주시 덕진구 들사평4길 6 상가 1층복사지번전북 전주시 덕진구 덕진동1가 1404-9복사우편번호우편번호54893복사안내 레이어 닫기,0507-1350-9103,오늘 휴무06/10 휴무06/10 휴무_오늘 휴무06/10 휴무06/10 휴무_오늘 휴무06/10 휴무06/10 휴무_오늘 휴무_06/10 휴무06/10 휴무_06/10 휴무_06/10 휴무_수(6/10)휴무_수(6/10)휴무_수(6/10)휴무_수(6/10)_휴무_휴무_목(6/11)휴무_목(6/11)휴무_목(6/11)휴무_목(6/11)_휴무_휴무_금(6/12)휴무_금(6/12)휴무_금(6/12)휴무_금(6/12)_휴무_휴무_토12:00 - 19:30_토12:00 - 19:30_토12:00 - 19:30_토_12:00 - 19:30_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일정기휴무 (매주 일요일)_일_정기휴무 (매주 일요일)_정기휴무 (매주 일요일)_월정기휴무 (매주 월요일)_월정기휴무 (매주 월요일)_월정기휴무 (매주 월요일)_월_정기휴무 (매주 월요일)_정기휴무 (매주 월요일)_화정기휴무 (매주 화요일)_화정기휴무 (매주 화요일)_화정기휴무 (매주 화요일)_화_정기휴무 (매주 화요일)_정기휴무 (매주 화요일)_- 택배/홀 케이크 예약/주 1-2회 오프라인 판매로 운영접기_- 택배/홀 케이크 예약/주 1-2회 오프라인 판매로 운영접기_- 택배/홀 케이크 예약/주 1-2회 오프라인 판매로 운영_- 택배/홀 케이크 예약/주 1-2회 오프라인 판매로 운영_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260604_34%2F1780540725851WefzC_JPEG%2FIMG_1587.jpg,포장_배달,주차 불가
김종구 식맛치킨.전기바베큐 옛날통닭 송천센트럴파크점,1600637646,"치킨,닭강정",도로명전북 전주시 덕진구 송천로 20 1층.복사지번전북 전주시 덕진구 송천동1가 349-13복사우편번호우편번호54838복사안내 레이어 닫기,063-714-2808,영업 중다음 날 01:00에 영업 종료다음 날 1시 0분에 영업 종료_영업 중다음 날 01:00에 영업 종료다음 날 1시 0분에 영업 종료_영업 중다음 날 01:00에 영업 종료다음 날 1시 0분에 영업 종료_영업 중_다음 날 01:00에 영업 종료다음 날 1시 0분에 영업 종료_다음 날 01:00에 영업 종료_다음 날 1시 0분에 영업 종료_매일15:00 - 다음 날 01:00접기_매일15:00 - 다음 날 01:00접기_매일15:00 - 다음 날 01:00_매일_15:00 - 다음 날 01:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240529_14%2F1716959987977l4hXm_JPEG%2FIMG_1832.jpeg,단체 이용 가능_포장_배달_예약_남/녀 화장실 구분_유아의자_대기공간,주차 불가
